reversal_risk_threshold,base_band,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy
0.25,0.1,7468.0,0.7478575254418853,0.689374185136897,0.6841477949940405,0.6867609900654688,0.6491697911087306,0.687018800358102,0.5493285586392122,0.45067144136078785,0.25,0.1,5585.0,3068.0,2517.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.27972683449384034,0.4838030027542434,0.5781833368155689,3068.0,2517.0,5585.0,0.7478575254418853,0.687018800358102
0.25,0.15,7468.0,0.6009641135511515,0.7123179850452578,0.7082691319979456,0.7102935585216017,0.6491697911087306,0.7105614973262032,0.5661764705882353,0.4338235294117647,0.25,0.15,4488.0,2541.0,1947.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2530798071772898,0.41706372796843755,0.6068132762589278,2541.0,1947.0,4488.0,0.6009641135511515,0.7105614973262032
0.25,0.2,7468.0,0.4619710765934655,0.74269889224572,0.73224043715847,0.7374696647020951,0.6491697911087306,0.7382608695652174,0.5756521739130435,0.42434782608695654,0.25,0.2,3450.0,1986.0,1464.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2201392608462775,0.3477296476770337,0.6330759034120085,1986.0,1464.0,3450.0,0.4619710765934655,0.7382608695652174
0.25,0.5,7468.0,0.10578468130690948,0.791578947368421,0.7841269841269841,0.7878529657477026,0.6491697911087306,0.7886075949367088,0.6012658227848101,0.3987341772151899,0.25,0.5,790.0,475.0,315.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06106052490626673,0.14953955396590352,0.4083235725057006,475.0,315.0,790.0,0.10578468130690948,0.7886075949367088
0.3,0.03,7468.0,0.9045259775040171,0.6627187079407806,0.6648026315789474,0.6637606697598639,0.6491697911087306,0.6636565507031829,0.5499629903774982,0.45003700962250187,0.3,0.03,6755.0,3715.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2960632029994644,0.5515717426158417,0.5367628181882158,3715.0,3040.0,6755.0,0.9045259775040171,0.6636565507031829
0.3,0.05,7468.0,0.8835029459025174,0.6675098369870713,0.6648026315789474,0.6661562342830094,0.6491697911087306,0.666262503789027,0.5392543194907548,0.46074568050924525,0.3,0.05,6598.0,3558.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2937868237814676,0.5430083434538782,0.5410355610980058,3558.0,3040.0,6598.0,0.8835029459025174,0.666262503789027
0.3,0.07,7468.0,0.8320835565077664,0.6747702342128669,0.6719464977120733,0.67335836596247,0.6491697911087306,0.6734792404248471,0.5428065658191181,0.4571934341808819,0.3,0.07,6214.0,3373.0,2841.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2886984467059453,0.5212413595455666,0.5538671124594583,3373.0,2841.0,6214.0,0.8320835565077664,0.6734792404248471
0.3,0.1,7468.0,0.7478575254418853,0.689374185136897,0.6841477949940405,0.6867609900654688,0.6491697911087306,0.687018800358102,0.5493285586392122,0.45067144136078785,0.3,0.1,5585.0,3068.0,2517.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.27972683449384034,0.4838030027542434,0.5781833368155689,3068.0,2517.0,5585.0,0.7478575254418853,0.687018800358102
0.3,0.15,7468.0,0.6009641135511515,0.7123179850452578,0.7082691319979456,0.7102935585216017,0.6491697911087306,0.7105614973262032,0.5661764705882353,0.4338235294117647,0.3,0.15,4488.0,2541.0,1947.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2530798071772898,0.41706372796843755,0.6068132762589278,2541.0,1947.0,4488.0,0.6009641135511515,0.7105614973262032
0.3,0.2,7468.0,0.4629084092126406,0.7425842131724485,0.7322888283378747,0.7374365207551616,0.6491697911087306,0.7382123228232571,0.5753543534856812,0.4246456465143188,0.3,0.2,3457.0,1989.0,1468.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22054097482592389,0.3481145173550772,0.6335299558937149,1989.0,1468.0,3457.0,0.4629084092126406,0.7382123228232571
0.3,0.5,7468.0,0.16202463845741832,0.7997256515775034,0.7754677754677755,0.7875967135226394,0.6491697911087306,0.7900826446280992,0.6024793388429752,0.3975206611570248,0.3,0.5,1210.0,729.0,481.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.09400107123727906,0.18442283917690247,0.5097040673314391,729.0,481.0,1210.0,0.16202463845741832,0.7900826446280992
0.35,0.03,7468.0,0.904392072844135,0.6626278944534195,0.6648026315789474,0.6637152630161834,0.6491697911087306,0.6636067515546343,0.5498963577139473,0.4501036422860527,0.35,0.03,6754.0,3714.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2959292983395823,0.5515717426158417,0.536520048935304,3714.0,3040.0,6754.0,0.904392072844135,0.6636067515546343
0.35,0.05,7468.0,0.8833690412426353,0.6674163621028957,0.6648026315789474,0.6661094968409216,0.6491697911087306,0.6662119145065939,0.5391844777929362,0.46081552220706384,0.35,0.05,6597.0,3557.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2936529191215854,0.5430083434538782,0.5407889633035217,3557.0,3040.0,6597.0,0.8833690412426353,0.6662119145065939
0.35,0.07,7468.0,0.8319496518478843,0.674673784104389,0.6719464977120733,0.6733101409082312,0.6491697911087306,0.6734266859810075,0.5427329792370835,0.4572670207629165,0.35,0.07,6213.0,3372.0,2841.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28856454204606313,0.5212413595455666,0.553610216767223,3372.0,2841.0,6213.0,0.8319496518478843,0.6734266859810075
0.35,0.1,7468.0,0.7477236207820032,0.6892729051190088,0.6841477949940405,0.6867103500565247,0.6491697911087306,0.6869627507163324,0.5492478510028653,0.45075214899713467,0.35,0.1,5584.0,3067.0,2517.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2795929298339582,0.4838030027542434,0.5779065616423686,3067.0,2517.0,5584.0,0.7477236207820032,0.6869627507163324
0.35,0.15,7468.0,0.6019014461703267,0.711757766417617,0.7085040983606558,0.7101309323891364,0.6491697911087306,0.7103448275862069,0.5657397107897664,0.4342602892102336,0.35,0.15,4495.0,2543.0,1952.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2532137118371719,0.4175450480685616,0.6064344745757679,2543.0,1952.0,4495.0,0.6019014461703267,0.7103448275862069
0.35,0.2,7468.0,0.467327262988752,0.7412587412587412,0.730510752688172,0.7358847469734566,0.6491697911087306,0.736676217765043,0.5736389684813754,0.42636103151862464,0.35,0.2,3490.0,2002.0,1488.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22121049812533478,0.3507967822425237,0.6305944333674095,2002.0,1488.0,3490.0,0.467327262988752,0.736676217765043
0.35,0.5,7468.0,0.2355382967327263,0.7718120805369127,0.7541899441340782,0.7630010123354956,0.6491697911087306,0.7646389994314952,0.5929505400795907,0.4070494599204093,0.35,0.5,1759.0,1043.0,716.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.12466523835029458,0.2354496319623708,0.5294773124564425,1043.0,716.0,1759.0,0.2355382967327263,0.7646389994314952
0.4,0.03,7468.0,0.904392072844135,0.6627187079407806,0.6650213886146759,0.6638700482777282,0.6491697911087306,0.663754811963281,0.550044418122594,0.449955581877406,0.4,0.03,6754.0,3715.0,3039.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.29619710765934654,0.5514503446298626,0.5371238055135429,3715.0,3039.0,6754.0,0.904392072844135,0.663754811963281
0.4,0.05,7468.0,0.8836368505623996,0.6671348314606742,0.6650213886146759,0.666078110037675,0.6491697911087306,0.6661615396272162,0.5394756781330504,0.4605243218669495,0.4,0.05,6599.0,3560.0,3039.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2936529191215854,0.5431316283557855,0.5406662101607977,3560.0,3039.0,6599.0,0.8836368505623996,0.6661615396272162
0.4,0.07,7468.0,0.8323513658275308,0.6744668246445498,0.6721830985915493,0.6733249616180496,0.6491697911087306,0.6734234234234234,0.5431145431145431,0.4568854568854569,0.4,0.07,6216.0,3376.0,2840.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28869844670594536,0.5213697915690865,0.5537306751837195,3376.0,2840.0,6216.0,0.8323513658275308,0.6734234234234234
0.4,0.1,7468.0,0.7490626673808248,0.6888020833333334,0.6839809674861221,0.6863915254097277,0.6491697911087306,0.6866285305684662,0.5491598140865213,0.45084018591347874,0.4,0.1,5594.0,3072.0,2522.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.27959292983395817,0.4844944465867832,0.5770818051758146,3072.0,2522.0,5594.0,0.7490626673808248,0.6866285305684662
0.4,0.15,7468.0,0.6063202999464381,0.710546875,0.7073170731707317,0.7089319740853659,0.6491697911087306,0.7091431095406361,0.5653710247349824,0.43462897526501765,0.4,0.15,4528.0,2560.0,1968.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.25361542581681845,0.419943373640792,0.6039276762913138,2560.0,1968.0,4528.0,0.6063202999464381,0.7091431095406361
0.4,0.2,7468.0,0.4807177289769684,0.7347931873479319,0.7263843648208469,0.7305887760843894,0.6491697911087306,0.7311977715877437,0.5724233983286908,0.4275766016713092,0.4,0.2,3590.0,2055.0,1535.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22228173540439203,0.3594690484399014,0.6183612646738198,2055.0,1535.0,3590.0,0.4807177289769684,0.7311977715877437
0.4,0.5,7468.0,0.3273968934118907,0.7529411764705882,0.736,0.7444705882352941,0.6491697911087306,0.7460122699386503,0.591002044989775,0.40899795501022496,0.4,0.5,2445.0,1445.0,1000.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.16108730583824318,0.28836572921695075,0.5586215334106149,1445.0,1000.0,2445.0,0.3273968934118907,0.7460122699386503
0.45,0.03,7468.0,0.9038564542046064,0.6622677080527875,0.6651300625617386,0.663698885307263,0.6491697911087306,0.6635555555555556,0.550074074074074,0.44992592592592595,0.45,0.03,6750.0,3713.0,3037.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2956614890198179,0.5514503446298626,0.5361525147259959,3713.0,3037.0,6750.0,0.9038564542046064,0.6635555555555556
0.45,0.05,7468.0,0.8832351365827531,0.6667603259342512,0.6651300625617386,0.6659451942479948,0.6491697911087306,0.6660097028502122,0.5395694360218314,0.46043056397816856,0.45,0.05,6596.0,3559.0,3037.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.29325120514193886,0.5431316283557855,0.5399265847023013,3559.0,3037.0,6596.0,0.8832351365827531,0.6660097028502122
0.45,0.07,7468.0,0.8328869844670594,0.6733727810650888,0.6721830985915493,0.6727779398283191,0.6491697911087306,0.6728295819935691,0.5434083601286174,0.4565916398713826,0.45,0.07,6220.0,3380.0,2840.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28789501874665235,0.5220114777092584,0.5515108978255063,3380.0,2840.0,6220.0,0.8328869844670594,0.6728295819935691
0.45,0.1,7468.0,0.7526780931976432,0.6874189364461738,0.6823019314150571,0.6848604339306155,0.6491697911087306,0.6851094111368083,0.5486568226294254,0.4513431773705746,0.45,0.1,5621.0,3084.0,2537.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.278655597214783,0.4868380100109585,0.5723784739168386,3084.0,2537.0,5621.0,0.7526780931976432,0.6851094111368083
0.45,0.15,7468.0,0.6199785752544189,0.7080935941695435,0.7009391992090954,0.7045163966893195,0.6491697911087306,0.7049676025917927,0.5630669546436285,0.4369330453563715,0.45,0.15,4630.0,2607.0,2023.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2541510444563472,0.42768418885789533,0.5942493341524785,2607.0,2023.0,4630.0,0.6199785752544189,0.7049676025917927
0.45,0.2,7468.0,0.5162024638457419,0.7270652670013692,0.7163461538461539,0.7217057104237615,0.6491697911087306,0.7224383916990921,0.5683527885862516,0.4316472114137484,0.45,0.2,3855.0,2191.0,1664.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2296464916979111,0.378520786845208,0.6066945321864782,2191.0,1664.0,3855.0,0.5162024638457419,0.7224383916990921
0.45,0.5,7468.0,0.4291644349223353,0.740280777537797,0.7228381374722838,0.7315594575050404,0.6491697911087306,0.7329173166926677,0.5778471138845553,0.4221528861154446,0.45,0.5,3205.0,1852.0,1353.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.19991965720407068,0.3385592841130373,0.5905011812859399,1852.0,1353.0,3205.0,0.4291644349223353,0.7329173166926677
0.5,0.03,7468.0,0.9026513122656669,0.662176724137931,0.6652360515021459,0.6637063878200384,0.6491697911087306,0.6635514018691588,0.5506601394451862,0.44933986055481384,0.5,0.03,6741.0,3712.0,3029.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2952597750401713,0.5510859902163616,0.5357780460436846,3712.0,3029.0,6741.0,0.9026513122656669,0.6635514018691588
0.5,0.05,7468.0,0.8833690412426353,0.6659192825112108,0.6652360515021459,0.6655776670066784,0.6491697911087306,0.6656055782931636,0.5408519023798697,0.45914809762013037,0.5,0.05,6597.0,3568.0,3029.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.29258168184252814,0.5435013152698469,0.5383274586874958,3568.0,3029.0,6597.0,0.8833690412426353,0.6656055782931636
0.5,0.07,7468.0,0.8363685056239957,0.6723579629084486,0.6714636714636715,0.67191081718606,0.6491697911087306,0.6719500480307397,0.5438680755683638,0.45613192443163625,0.5,0.07,6246.0,3397.0,2849.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.287627209426888,0.5238040168789792,0.5491122636681537,3397.0,2849.0,6246.0,0.8363685056239957,0.6719500480307397
0.5,0.1,7468.0,0.7641938939475094,0.6844458639412329,0.6805124223602484,0.6824791431507407,0.6491697911087306,0.6826704047660768,0.5486244962326967,0.4513755037673033,0.5,0.1,5707.0,3131.0,2576.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2791912158543118,0.4924442496837574,0.5669498954117252,3131.0,2576.0,5707.0,0.7641938939475094,0.6826704047660768
0.5,0.15,7468.0,0.6537225495447242,0.695985401459854,0.6970121381886087,0.6964987698242313,0.6491697911087306,0.6964358869315854,0.5612453912331012,0.4387546087668988,0.5,0.15,4882.0,2740.0,2142.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2568291376539904,0.4454735749125496,0.576530578058212,2740.0,2142.0,4882.0,0.6537225495447242,0.6964358869315854
0.5,0.2,7468.0,0.587439742903053,0.7031945006065508,0.7037617554858934,0.7034781280462221,0.6491697911087306,0.7034419876909049,0.5637109642124458,0.4362890357875541,0.5,0.2,4387.0,2473.0,1914.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23901981788966253,0.41738466970732796,0.5726607497521754,2473.0,1914.0,4387.0,0.587439742903053,0.7034419876909049
0.5,0.5,7468.0,0.5480717728976968,0.7082079931241942,0.7049830124575311,0.7065955027908627,0.6491697911087306,0.7068165160029318,0.5685316393843147,0.43146836061568533,0.5,0.5,4093.0,2327.0,1766.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22670058918050345,0.40085607374542387,0.5655411107091687,2327.0,1766.0,4093.0,0.5480717728976968,0.7068165160029318
0.55,0.03,7468.0,0.8990358864488485,0.6633369330453563,0.6644518272425249,0.6638943801439406,0.6491697911087306,0.6638367590110218,0.5516830503425678,0.44831694965743224,0.55,0.03,6714.0,3704.0,3010.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2945902517407607,0.5497479580262612,0.5358642036587397,3704.0,3010.0,6714.0,0.8990358864488485,0.6638367590110218
0.55,0.05,7468.0,0.8840385645420461,0.6673162583518931,0.6644518272425249,0.665884042797209,0.6491697911087306,0.6660102999091184,0.5440775522568918,0.45592244774310814,0.55,0.05,6602.0,3592.0,3010.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.29351901446170325,0.5433781142447416,0.5401745244555435,3592.0,3010.0,6602.0,0.8840385645420461,0.6660102999091184
0.55,0.07,7468.0,0.8454740224959829,0.6714905933429812,0.6712137110877929,0.6713521522153871,0.6491697911087306,0.671365220145708,0.547196705733291,0.4528032942667089,0.55,0.07,6314.0,3455.0,2859.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28976968398500275,0.5271168459226949,0.5497257130490179,3455.0,2859.0,6314.0,0.8454740224959829,0.671365220145708
0.55,0.1,7468.0,0.79084092126406,0.6800736874424317,0.6779916949792375,0.6790326912108346,0.6491697911087306,0.6791398577717576,0.5514730782255334,0.4485269217744666,0.55,0.1,5906.0,3257.0,2649.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28334226031065884,0.50373537743214,0.562482352847709,3257.0,2649.0,5906.0,0.79084092126406,0.6791398577717576
0.55,0.15,7468.0,0.7194697375468666,0.687603305785124,0.6861158432708688,0.6868595745279964,0.6491697911087306,0.6869532849432347,0.563000186115764,0.436999813884236,0.55,0.15,5373.0,3025.0,2348.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2690144617032673,0.4745815398030139,0.5668456084805322,3025.0,2348.0,5373.0,0.7194697375468666,0.6869532849432347
0.55,0.2,7468.0,0.6873326191751473,0.6905008635578583,0.6899016979445934,0.6902012807512259,0.6491697911087306,0.690239625949737,0.5639976621858562,0.43600233781414377,0.55,0.2,5133.0,2895.0,2238.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2615158007498661,0.46141999221169494,0.5667630470373837,2895.0,2238.0,5133.0,0.6873326191751473,0.690239625949737
0.55,0.5,7468.0,0.6727370112479915,0.6907107670654469,0.69019248395967,0.6904516255125585,0.6491697911087306,0.6904856687898089,0.5656847133757962,0.4343152866242038,0.55,0.5,5024.0,2842.0,2182.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2562935190144617,0.4563132105437721,0.5616614051323342,2842.0,2182.0,5024.0,0.6727370112479915,0.6904856687898089
0.6,0.03,7468.0,0.896223888591323,0.663609387644996,0.6654387139986604,0.6645240508218282,0.6491697911087306,0.6644255191991633,0.5538622441356641,0.44613775586433585,0.6,0.03,6693.0,3707.0,2986.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.29472415640064265,0.5484066612426769,0.537418994387859,3707.0,2986.0,6693.0,0.896223888591323,0.6644255191991633
0.6,0.05,7468.0,0.8873861810391002,0.6671244163691293,0.6654387139986604,0.6662815651838949,0.6491697911087306,0.666364870982345,0.5494190433076807,0.4505809566923193,0.6,0.05,6627.0,3641.0,2986.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2952597750401714,0.5441169019608418,0.5426403296353036,3641.0,2986.0,6627.0,0.8873861810391002,0.666364870982345
0.6,0.07,7468.0,0.8638189608998393,0.6700393479482856,0.6712754925682682,0.6706574202582769,0.6491697911087306,0.6705937064021082,0.5515423965276701,0.4484576034723299,0.6,0.07,6451.0,3558.0,2893.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2947241564006428,0.5334298475428594,0.5525078091490984,3558.0,2893.0,6451.0,0.8638189608998393,0.6705937064021082
0.6,0.1,7468.0,0.8324852704874129,0.6763425253991292,0.6767676767676768,0.676555101083403,0.6491697911087306,0.676532089432202,0.5541257841402606,0.4458742158597394,0.6,0.1,6217.0,3445.0,2772.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2939207284413497,0.5189241476584334,0.5664040298907315,3445.0,2772.0,6217.0,0.8324852704874129,0.676532089432202
0.6,0.15,7468.0,0.8024906266738082,0.6787734444775231,0.6788154897494305,0.6787944671134768,0.6491697911087306,0.6787919239112298,0.5604872351076255,0.43951276489237445,0.6,0.15,5993.0,3359.0,2634.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28695768612747724,0.5077070713247606,0.5652032487527074,3359.0,2634.0,5993.0,0.8024906266738082,0.6787919239112298
0.6,0.2,7468.0,0.7925816818425281,0.6790235081374322,0.6801230296039985,0.6795732688707153,0.6491697911087306,0.6795066734245649,0.560567663456665,0.439432336543335,0.6,0.2,5919.0,3318.0,2601.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.28454740224959824,0.5040011307491927,0.5645769124101395,3318.0,2601.0,5919.0,0.7925816818425281,0.6795066734245649
0.6,0.5,7468.0,0.7896357793251205,0.6788740920096852,0.6802930967990745,0.6795835944043798,0.6491697911087306,0.6794980498558589,0.5602848906223503,0.4397151093776496,0.6,0.5,5897.0,3304.0,2593.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.283476164970541,0.5030703799442875,0.5634920604984427,3304.0,2593.0,5897.0,0.7896357793251205,0.6794980498558589
